,City,State,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
882,Fort Wayne,Indiana,41.0882,-85.1439,Guitar Exchange,41.088201163547794,-85.14568039834367,Music Store
883,Fort Wayne,Indiana,41.0882,-85.1439,Brewers Art Supply,41.087312,-85.145893,Hobby Shop
884,Fort Wayne,Indiana,41.0882,-85.1439,Shooting Star Records,41.088321,-85.14585699999999,Record Shop
885,Fort Wayne,Indiana,41.0882,-85.1439,Indiana Mexican Bakery,41.087168,-85.14591,Mexican Restaurant
886,Fort Wayne,Indiana,41.0882,-85.1439,Big Apple Pizza,41.084718,-85.145362,Pizza Place
887,Fort Wayne,Indiana,41.0882,-85.1439,Richard's Bakery,41.084666999999996,-85.14531,Bakery
888,Fort Wayne,Indiana,41.0882,-85.1439,Lawton Skate Park,41.08763638941107,-85.13885860288246,Skate Park
889,Fort Wayne,Indiana,41.0882,-85.1439,Promenade Park,41.084171,-85.143061,Park
890,Fort Wayne,Indiana,41.0882,-85.1439,D&M Apparel,41.083912,-85.14506899999999,Clothing Store
891,St. Petersburg,Florida,27.7620,-82.6441,Roser Park,27.764412029008557,-82.64480724692608,Park
892,St. Petersburg,Florida,27.7620,-82.6441,Family Dollar,27.759640171339505,-82.6469911582292,Discount Store
893,St. Petersburg,Florida,27.7620,-82.6441,JB's Bistro,27.763302,-82.643597,Café
894,St. Petersburg,Florida,27.7620,-82.6441,Tropical Smoothies,27.76287078857422,-82.6462173461914,Food & Drink Shop
895,Jersey City,New Jersey,40.7114,-74.0648,The Grind Shop,40.71167004340248,-74.06287219348673,Coffee Shop
896,Jersey City,New Jersey,40.7114,-74.0648,Harry’s Daughter,40.710904345525826,-74.0620705746684,Caribbean Restaurant
897,Jersey City,New Jersey,40.7114,-74.0648,Corgi Spirits at The Jersey City Distillery,40.70830368239885,-74.06480333536639,Distillery
898,Jersey City,New Jersey,40.7114,-74.0648,Mordis Sandwich Shop,40.710412,-74.061095,Sandwich Place
899,Jersey City,New Jersey,40.7114,-74.0648,Pinwheel Garden: Dumpling And Noodle Bar,40.710412,-74.061095,Dumpling Restaurant
900,Jersey City,New Jersey,40.7114,-74.0648,Hooked JC,40.714708829406916,-74.0670085781853,Fish & Chips Shop
901,Jersey City,New Jersey,40.7114,-74.0648,Puchu's Grocery and Deli,40.71219031133028,-74.06192141189253,Deli / Bodega
902,Jersey City,New Jersey,40.7114,-74.0648,Tsigonia Paint & Hardware,40.712902,-74.064285,Hardware Store
903,Jersey City,New Jersey,40.7114,-74.0648,Berry Lane Park,40.71104910868847,-74.07012913133313,Park
904,Jersey City,New Jersey,40.7114,-74.0648,Pacific Flea,40.708056,-74.067769,Antique Shop
905,Jersey City,New Jersey,40.7114,-74.0648,Lafayette Aquatics Center,40.714798898084396,-74.06093510558544,Pool
906,Jersey City,New Jersey,40.7114,-74.0648,"Boca""s Play N Stay",40.709531,-74.068258,Pet Store
907,Chandler,Arizona,33.2829,-111.8549,Cornerstone Cafe,33.28312964949234,-111.85677307184602,Coffee Shop
908,Chandler,Arizona,33.2829,-111.8549,Cornerstone Gift Shop,33.28285598754883,-111.85652160644531,Gift Shop
909,Chandler,Arizona,33.2829,-111.8549,Wills Road and Alma School,33.2844123840332,-111.85884857177734,Intersection
910,Chandler,Arizona,33.2829,-111.8549,The Bridge Skatepark,33.278663635253906,-111.85616302490234,Skate Park
911,Madison,Wisconsin,43.0878,-89.4299,Lakeshore Nature Preserve,43.08462,-89.428442,Nature Preserve
912,Madison,Wisconsin,43.0878,-89.4299,Frautchi Point,43.09074138616422,-89.4336860352741,Trail
913,Lubbock,Texas,33.5656,-101.8867,Caprock Cafe,33.56300395887375,-101.88904062654598,American Restaurant
914,Lubbock,Texas,33.5656,-101.8867,Holly Hop's Ice Cream Shoppe,33.56327293834181,-101.88817861060075,Ice Cream Shop
915,Lubbock,Texas,33.5656,-101.8867,Jumbo Joe's,33.563597202301025,-101.885051,Burger Joint
916,Lubbock,Texas,33.5656,-101.8867,Yoga Bean,33.5630174642579,-101.88308410430935,Yoga Studio
917,Lubbock,Texas,33.5656,-101.8867,The Crafthouse Gastropub,33.563032057465485,-101.88295668566509,Gastropub
918,Lubbock,Texas,33.5656,-101.8867,Redbox,33.562778,-101.888453,Video Store
919,Lubbock,Texas,33.5656,-101.8867,Walgreens,33.5629576,-101.8883029,Pharmacy
920,Lubbock,Texas,33.5656,-101.8867,Hester Books,33.563697,-101.89023900000001,Bookstore
921,Lubbock,Texas,33.5656,-101.8867,Troy's Ski Apparel,33.56281661987305,-101.88932037353516,Clothing Store
922,Lubbock,Texas,33.5656,-101.8867,Ollie's Liquor,33.5627,-101.889217,Liquor Store
923,Lubbock,Texas,33.5656,-101.8867,Hollyhock's,33.562775,-101.890679,Gift Shop
924,Lubbock,Texas,33.5656,-101.8867,Lubbock Yoga,33.562711,-101.882605,Yoga Studio
925,Reno,Nevada,39.5491,-119.8499,Keystone Canyon,39.5510296917009,-119.84895453357927,Trail
926,Buffalo,New York,42.8925,-78.8597,Broadway Mini Mart,42.888641,-78.86081800000001,Convenience Store
927,Buffalo,New York,42.8925,-78.8597,New Foster's Lounge,42.893966,-78.85424499999999,Bar
928,Buffalo,New York,42.8925,-78.8597,Ukrainian Home Dnipro,42.895806188165544,-78.85574017694617,Pub
929,Buffalo,New York,42.8925,-78.8597,Sycamore And Jefferson,42.8929519565198,-78.85366666825695,Intersection
930,Gilbert,Arizona,33.3103,-111.7431,"Frost, A Gelato Shop",33.30860888470091,-111.74355399689935,Ice Cream Shop
931,Gilbert,Arizona,33.3103,-111.7431,Grimaldi's Pizzeria,33.30996402932586,-111.74388635031484,Pizza Place
932,Gilbert,Arizona,33.3103,-111.7431,Thirsty Lion Gastropub & Grill,33.309608422084096,-111.74228207799102,American Restaurant
933,Gilbert,Arizona,33.3103,-111.7431,Total Wine & More,33.3083255,-111.7423932,Wine Shop
934,Gilbert,Arizona,33.3103,-111.7431,SanTan Village,33.3084041906075,-111.743256712814,Shopping Mall
935,Gilbert,Arizona,33.3103,-111.7431,Disney store,33.311247,-111.743261,Toy / Game Store
936,Gilbert,Arizona,33.3103,-111.7431,Harkins Theatres SanTan Village 16,33.311127,-111.74101,Movie Theater
937,Gilbert,Arizona,33.3103,-111.7431,Brio Tuscan Grille,33.308365969264564,-111.74321466171173,Italian Restaurant
938,Gilbert,Arizona,33.3103,-111.7431,Toni & Guy,33.310706380566856,-111.74201389884284,Salon / Barbershop
939,Gilbert,Arizona,33.3103,-111.7431,Victoria's Secret PINK,33.30950318193575,-111.74315941490569,Lingerie Store
940,Gilbert,Arizona,33.3103,-111.7431,Victoria's Secret,33.30951643151953,-111.74309106700616,Lingerie Store
941,Gilbert,Arizona,33.3103,-111.7431,Apple SanTan Village,33.3087454,-111.7427993,Electronics Store
942,Gilbert,Arizona,33.3103,-111.7431,Kona Grill,33.307843,-111.742309,American Restaurant
943,Gilbert,Arizona,33.3103,-111.7431,Charming Charlie,33.30844171,-111.7428074,Accessories Store
944,Gilbert,Arizona,33.3103,-111.7431,Bath & Body Works,33.30929750401291,-111.7428333521466,Cosmetics Shop
945,Gilbert,Arizona,33.3103,-111.7431,Massage Envy - Gilbert - San Tan,33.311340423315464,-111.74161443735875,Spa
946,Gilbert,Arizona,33.3103,-111.7431,Chipotle Mexican Grill,33.30802545205554,-111.74276411533356,Mexican Restaurant
947,Gilbert,Arizona,33.3103,-111.7431,Cantina Laredo,33.308433858720264,-111.74383627571565,Mexican Restaurant
948,Gilbert,Arizona,33.3103,-111.7431,The Keg Steakhouse + Bar - Gilbert,33.30740531968206,-111.74175643613592,Restaurant
949,Gilbert,Arizona,33.3103,-111.7431,Blue Wasabi Sushi & Martini Bar,33.30782862171118,-111.74399972317015,Sushi Restaurant
950,Gilbert,Arizona,33.3103,-111.7431,Haiku Tokyo,33.307909,-111.742641,Japanese Restaurant
951,Gilbert,Arizona,33.3103,-111.7431,BubbleBee,33.31092543942485,-111.74212200996614,Bubble Tea Shop
952,Gilbert,Arizona,33.3103,-111.7431,Red Robin Gourmet Burgers and Brews,33.31000037,-111.746462,Restaurant
953,Gilbert,Arizona,33.3103,-111.7431,Barnes & Noble,33.30783606297319,-111.74331255442586,Bookstore
954,Gilbert,Arizona,33.3103,-111.7431,Kea Lani,33.311117273352295,-111.7414321674989,Snack Place
955,Gilbert,Arizona,33.3103,-111.7431,SEPHORA,33.3101585,-111.7427399,Cosmetics Shop
956,Gilbert,Arizona,33.3103,-111.7431,American Eagle Outfitters,33.3113899,-111.7424154,Clothing Store
957,Gilbert,Arizona,33.3103,-111.7431,Coach,33.30990926476111,-111.74310314837851,Accessories Store
958,Gilbert,Arizona,33.3103,-111.7431,In-N-Out Burger,33.305857681676805,-111.74344275425378,Fast Food Restaurant
959,Gilbert,Arizona,33.3103,-111.7431,Best Buy,33.308959,-111.74086,Electronics Store
960,Gilbert,Arizona,33.3103,-111.7431,Banana Republic,33.309507,-111.742712,Clothing Store
961,Gilbert,Arizona,33.3103,-111.7431,Macy's,33.311,-111.74,Department Store
962,Gilbert,Arizona,33.3103,-111.7431,Auntie Anne's,33.31141348649659,-111.7430583979518,Snack Place
963,Gilbert,Arizona,33.3103,-111.7431,Fossil,33.3111639598947,-111.74198584252946,Accessories Store
964,Gilbert,Arizona,33.3103,-111.7431,Yankee Candle,33.30920642760656,-111.74311604488021,Gift Shop
965,Glendale,Arizona,33.5331,-112.1899,Robert Emmet's Food & Spirits,33.53064,-112.18584,Bar
966,Glendale,Arizona,33.5331,-112.1899,Family Dollar,33.529695000000004,-112.18670300000001,Discount Store
967,Glendale,Arizona,33.5331,-112.1899,Frederico's Mexican Restaurant,33.534423,-112.185947,Mexican Restaurant
968,Glendale,Arizona,33.5331,-112.1899,Federico's,33.534423,-112.185947,Mexican Restaurant
969,Glendale,Arizona,33.5331,-112.1899,El Gran Taquito LLC,33.530274,-112.185845,Mexican Restaurant
970,North Las Vegas,Nevada,36.2857,-115.0939,Patriot Cafe,36.28550258261986,-115.09418965314605,Cafeteria
971,North Las Vegas,Nevada,36.2857,-115.0939,VA Grubbing Area,36.285034919776315,-115.09533935877984,American Restaurant
972,North Las Vegas,Nevada,36.2857,-115.0939,Patriot Store,36.285839,-115.094152,Convenience Store
973,Winston–Salem,North Carolina,36.1027,-80.2610,Hoots Roller Bar,36.103849152474005,-80.25918855274693,Bar
974,Winston–Salem,North Carolina,36.1027,-80.2610,The Porch Kitchen & Cantina,36.103820175730704,-80.25938371393703,Taco Place
975,Winston–Salem,North Carolina,36.1027,-80.2610,Joymongers Barrel Hall,36.10116617370294,-80.26071920601946,Bar
976,Winston–Salem,North Carolina,36.1027,-80.2610,West End Opera House,36.10212489524155,-80.26199539181606,Bar
977,Winston–Salem,North Carolina,36.1027,-80.2610,Cafe Gelato,36.10194973136714,-80.26190322939541,Ice Cream Shop
978,Winston–Salem,North Carolina,36.1027,-80.2610,The Tap,36.10146443365849,-80.26099886213503,Bar
979,Winston–Salem,North Carolina,36.1027,-80.2610,Alex's Cafe,36.10134334854631,-80.260323232231,Greek Restaurant
980,Winston–Salem,North Carolina,36.1027,-80.2610,Reynolds Auditorium,36.101948478475904,-80.26557494308685,Concert Hall
981,Winston–Salem,North Carolina,36.1027,-80.2610,Theatre Alliance,36.10288045458003,-80.26208198797329,Theater
982,Winston–Salem,North Carolina,36.1027,-80.2610,Sea Products,36.10180280786193,-80.26087829997584,Fish Market
983,Norfolk,Virginia,36.9230,-76.2446,Sheppard St & Chesapeake Blvd,36.92380499177684,-76.24301433563232,Intersection
984,Fremont,California,37.4945,-121.9412,Tesla Café,37.495687298644086,-121.93891665879639,Cafeteria
985,Fremont,California,37.4945,-121.9412,Athens Health Clinic,37.493722694875856,-121.94579433918855,Gym / Fitness Center
986,Garland,Texas,32.9098,-96.6303,Meshack's Bar-be-que Shack,32.910575685056024,-96.62777025610141,BBQ Joint
987,Garland,Texas,32.9098,-96.6303,QuikTrip,32.913054228802544,-96.63002564260202,Convenience Store
988,Garland,Texas,32.9098,-96.6303,Subway,32.91154143628257,-96.63133457758818,Sandwich Place
989,Garland,Texas,32.9098,-96.6303,Burger King,32.911648742527504,-96.63029327988625,Fast Food Restaurant
990,Garland,Texas,32.9098,-96.6303,Taco Bell,32.9126091003418,-96.6311264038086,Fast Food Restaurant
991,Garland,Texas,32.9098,-96.6303,Lavon @ 1st St,32.91236977430539,-96.63068432117768,Travel & Transport
992,Garland,Texas,32.9098,-96.6303,Birreria Aguinagas,32.912483,-96.631201,Mexican Restaurant
993,Garland,Texas,32.9098,-96.6303,taco zone,32.912744,-96.631226,Fast Food Restaurant
994,Garland,Texas,32.9098,-96.6303,Uncle Wing Chinese Restraunt,32.912744,-96.631226,Chinese Restaurant
995,Irving,Texas,32.8577,-96.9700,Mango Cup Frozen Yogurt,32.855719135046996,-96.97091923606133,Frozen Yogurt Shop
996,Irving,Texas,32.8577,-96.9700,Cottonwood Valley Park,32.85644479734083,-96.97245940218498,Playground
997,Hialeah,Florida,25.8699,-80.3029,Boston Market,25.8671695,-80.3036162,American Restaurant
998,Hialeah,Florida,25.8699,-80.3029,Dunkin',25.867116165530206,-80.30559601503921,Donut Shop
999,Hialeah,Florida,25.8699,-80.3029,KFC,25.8669762200055,-80.29968598851843,Fried Chicken Joint
1000,Hialeah,Florida,25.8699,-80.3029,Denny's,25.8663281,-80.3036994,Breakfast Spot
1001,Hialeah,Florida,25.8699,-80.3029,Taco Shop Mexican Grill,25.866996151228825,-80.30016142143906,Mexican Restaurant
1002,Hialeah,Florida,25.8699,-80.3029,Taco Bell,25.86690136034017,-80.3048744237007,Fast Food Restaurant
1003,Hialeah,Florida,25.8699,-80.3029,La Granja,25.86735359791638,-80.30671392607817,Peruvian Restaurant
1004,Hialeah,Florida,25.8699,-80.3029,McDonald's,25.867057954895344,-80.30519306659698,Fast Food Restaurant
1005,Hialeah,Florida,25.8699,-80.3029,The Vitamin Shoppe,25.8671174,-80.3064411,Supplement Shop
1006,Hialeah,Florida,25.8699,-80.3029,GameStop,25.866887826093844,-80.30426968603284,Video Game Store
1007,Hialeah,Florida,25.8699,-80.3029,Taco Bell,25.866901397705078,-80.3048095703125,Fast Food Restaurant
1008,Hialeah,Florida,25.8699,-80.3029,Burger King,25.867016925809978,-80.30143663287157,Fast Food Restaurant
1009,Hialeah,Florida,25.8699,-80.3029,Silk nails and spa,25.867207,-80.3042,Spa
1010,Hialeah,Florida,25.8699,-80.3029,Sprint Store,25.867175398995666,-80.30423309694157,Mobile Phone Shop
1011,Hialeah,Florida,25.8699,-80.3029,whosalers LLC,25.873212,-80.303392,Health Food Store
1012,Hialeah,Florida,25.8699,-80.3029,Roberto's Taco Shop,25.866989,-80.29966999999999,Mexican Restaurant
1013,Hialeah,Florida,25.8699,-80.3029,K's Kitchen,25.870981,-80.307547,Construction & Landscaping
1014,Richmond,Virginia,37.5314,-77.4760,North Bank Trail,37.53348486505718,-77.47465340479906,Trail
1015,Richmond,Virginia,37.5314,-77.4760,Japanese Garden,37.53270999176563,-77.47647240757941,Garden
1016,Richmond,Virginia,37.5314,-77.4760,Maymont,37.534849407531695,-77.4753312068931,Park
1017,Richmond,Virginia,37.5314,-77.4760,Italian Garden,37.53370074503301,-77.47665882110596,Garden
1018,Richmond,Virginia,37.5314,-77.4760,Zen Garden,37.53316977996754,-77.4770340969347,Lake
1019,Richmond,Virginia,37.5314,-77.4760,Herbs Galore,37.534273209753664,-77.47510714052898,Garden Center
1020,Richmond,Virginia,37.5314,-77.4760,42nd St. Island,37.52701470845673,-77.47579054156921,Beach
1021,Boise,Idaho,43.6002,-116.2317,Frog Fix Coffee Parlor,43.597884595717744,-116.22876377600593,Coffee Shop
1022,Boise,Idaho,43.6002,-116.2317,Twenty After,43.6005206141779,-116.23326662854684,Smoke Shop
1023,Boise,Idaho,43.6002,-116.2317,Jacksons Food Stores,43.60041046142578,-116.23287963867188,Food & Drink Shop
1024,Boise,Idaho,43.6002,-116.2317,Jackson's,43.599100699380955,-116.23368671604622,Gas Station
1025,Boise,Idaho,43.6002,-116.2317,Bench Commission Furniture,43.600668,-116.234368,Furniture / Home Store
1026,Spokane,Washington,47.6669,-117.4333,Indaba Coffee,47.66430058726037,-117.4334897331904,Coffee Shop
1027,Spokane,Washington,47.6669,-117.4333,The Backyard Public House,47.66419501593194,-117.43839766523978,Dive Bar
1028,Spokane,Washington,47.6669,-117.4333,REI,47.667781,-117.427043,Sporting Goods Shop
1029,Spokane,Washington,47.6669,-117.4333,7-Eleven,47.670566,-117.435966,Convenience Store
1030,Spokane,Washington,47.6669,-117.4333,Hold Your Grounds Espresso,47.66778725178944,-117.43721281626547,Coffee Shop
1031,Spokane,Washington,47.6669,-117.4333,Redbox,47.67058563232422,-117.4358901977539,Video Store
1032,Baton Rouge,Louisiana,30.4422,-91.1309,Red Stick Spice Company,30.443386,-91.130862,Gourmet Shop
1033,Baton Rouge,Louisiana,30.4422,-91.1309,Serops Express,30.442670794633383,-91.13065034151077,Greek Restaurant
1034,Baton Rouge,Louisiana,30.4422,-91.1309,Monjunis,30.44238386091773,-91.1301438066837,Italian Restaurant
1035,Baton Rouge,Louisiana,30.4422,-91.1309,Corks N Canvas,30.442577282595494,-91.13003153639663,Arts & Crafts Store
1036,Baton Rouge,Louisiana,30.4422,-91.1309,Brew Ha Ha,30.442816933922934,-91.13010667718568,Bakery
1037,Baton Rouge,Louisiana,30.4422,-91.1309,Anthony's Italian Deli,30.445076,-91.13278100000001,Italian Restaurant
1038,Baton Rouge,Louisiana,30.4422,-91.1309,Fleur de Lis Pizza,30.444852466511577,-91.13146159268027,Pizza Place
1039,Baton Rouge,Louisiana,30.4422,-91.1309,Bistro Byronz,30.44439974696956,-91.13436319877152,Southern / Soul Food Restaurant
1040,Baton Rouge,Louisiana,30.4422,-91.1309,Reginelli's Pizza,30.4429159119543,-91.13080322742462,Pizza Place
1041,Baton Rouge,Louisiana,30.4422,-91.1309,Superior Grill,30.444957472796307,-91.13397960217009,Mexican Restaurant
1042,Baton Rouge,Louisiana,30.4422,-91.1309,Roman's Cafe,30.44453148708795,-91.13495664139575,Greek Restaurant
1043,Baton Rouge,Louisiana,30.4422,-91.1309,Brew-Bacher's Grill,30.444518930962463,-91.1328979335033,Burger Joint
1044,Baton Rouge,Louisiana,30.4422,-91.1309,Dollar General,30.444059999999997,-91.131785,Discount Store
1045,Baton Rouge,Louisiana,30.4422,-91.1309,Church's Chicken,30.444435879882207,-91.13117609911905,Fried Chicken Joint
1046,Baton Rouge,Louisiana,30.4422,-91.1309,Jed’s Local Po’Boys,30.443471,-91.130747,Restaurant
1047,Baton Rouge,Louisiana,30.4422,-91.1309,Corks n Canvas,30.442970275878906,-91.13013458251953,Arts & Entertainment
1048,Baton Rouge,Louisiana,30.4422,-91.1309,Sabai Jewelry Gallery - Baton Rouge,30.442655,-91.13000699999999,Jewelry Store
1049,Baton Rouge,Louisiana,30.4422,-91.1309,Match Point Tennis & Fitness Boutique,30.44288444519043,-91.13037872314453,Sporting Goods Shop
1050,Baton Rouge,Louisiana,30.4422,-91.1309,The Orchard Baton Rouge,30.443697508352408,-91.13071203231812,Electronics Store
1051,Baton Rouge,Louisiana,30.4422,-91.1309,The Compact Disc Store,30.443386,-91.130862,Record Shop
1052,Baton Rouge,Louisiana,30.4422,-91.1309,Sonic Drive-In,30.4449681672285,-91.1350062489509,Fast Food Restaurant
1053,Baton Rouge,Louisiana,30.4422,-91.1309,Government  & Jefferson,30.444609,-91.130507,Intersection
1054,Baton Rouge,Louisiana,30.4422,-91.1309,Verde Beauty Studio,30.44496,-91.13029300000001,Cosmetics Shop
1055,Baton Rouge,Louisiana,30.4422,-91.1309,Underwater Adventures,30.444909000000003,-91.133054,Board Shop
1056,Baton Rouge,Louisiana,30.4422,-91.1309,Piggly Wiggly,30.445003999999997,-91.134745,Grocery Store
1057,Tacoma,Washington,47.2522,-122.4598,Southern Kitchen,47.25606935686141,-122.46237177757455,Southern / Soul Food Restaurant
1058,Tacoma,Washington,47.2522,-122.4598,It's Greek To Me,47.25592675404438,-122.46176134861152,Greek Restaurant
1059,Tacoma,Washington,47.2522,-122.4598,Le Donut,47.251768,-122.455757,Donut Shop
1060,Tacoma,Washington,47.2522,-122.4598,Starbucks,47.25545135173353,-122.46380766965652,Coffee Shop
1061,Tacoma,Washington,47.2522,-122.4598,Little Caesars Pizza,47.254805,-122.463479,Pizza Place
1062,Tacoma,Washington,47.2522,-122.4598,Memo's Mexican Food Restaurant,47.2564,-122.46183,Mexican Restaurant
1063,Tacoma,Washington,47.2522,-122.4598,A&W,47.255549,-122.463305,Fast Food Restaurant
1064,Tacoma,Washington,47.2522,-122.4598,Baskin-Robbins,47.25486606650007,-122.46348389995909,Ice Cream Shop
1065,Tacoma,Washington,47.2522,-122.4598,Walgreens,47.25515279390146,-122.46403366327286,Pharmacy
1066,Tacoma,Washington,47.2522,-122.4598,Legendz,47.249945000000004,-122.46263799999998,Fast Food Restaurant
1067,Tacoma,Washington,47.2522,-122.4598,KFC,47.25554827927063,-122.46333832112305,Fried Chicken Joint
1068,Modesto,California,37.6375,-121.0030,Skewers Kabob House,37.63995802643714,-121.00081975716137,Mediterranean Restaurant
1069,Modesto,California,37.6375,-121.0030,Gallo Center for the Arts,37.63950660594699,-120.99836796812659,Performing Arts Venue
1070,Modesto,California,37.6375,-121.0030,Picasso's Gourmet Deli,37.640561745474876,-121.00032371604281,Deli / Bodega
1071,Modesto,California,37.6375,-121.0030,Jessica's #1 Taco Truck,37.637737433011395,-121.00034233508892,Mexican Restaurant
1072,Modesto,California,37.6375,-121.0030,Rancho Fresco Mexican Grill,37.640818214777354,-120.99989807222794,Mexican Restaurant
1073,Modesto,California,37.6375,-121.0030,Fuzio Universal Bistro,37.64095447713601,-121.00069366694314,Italian Restaurant
1074,Modesto,California,37.6375,-121.0030,ralston's goat,37.64032906468517,-121.00077507444462,New American Restaurant
1075,Modesto,California,37.6375,-121.0030,Jamba Juice,37.641152,-121.001296,Juice Bar
1076,Modesto,California,37.6375,-121.0030,Brenden Theatres Modesto 18,37.64104088598836,-121.0009097236866,Movie Theater
1077,Modesto,California,37.6375,-121.0030,Modesto Arch,37.63785940633737,-120.99971652112376,Plaza
1078,Modesto,California,37.6375,-121.0030,Bank of the West,37.6383623,-120.9990336,Bank
1079,Modesto,California,37.6375,-121.0030,Enterprise Rent-A-Car,37.63532435314692,-121.00019803875193,Rental Car Location
1080,Modesto,California,37.6375,-121.0030,Thailand Restaurant,37.63997169840654,-120.99948520635938,Thai Restaurant
1081,Modesto,California,37.6375,-121.0030,Subway,37.640519104288494,-121.00007643495655,Sandwich Place
1082,Modesto,California,37.6375,-121.0030,Climax,37.6346370772626,-120.99898272474306,Gay Bar
1083,Modesto,California,37.6375,-121.0030,McDonald's,37.63915610544123,-121.00011616945267,Fast Food Restaurant
1084,Modesto,California,37.6375,-121.0030,DoubleTree by Hilton,37.64173008015033,-121.00281197237564,Hotel
1085,Modesto,California,37.6375,-121.0030,ampm,37.63601382,-121.00467857,Convenience Store
1086,Modesto,California,37.6375,-121.0030,Gervasoni's,37.63721562575644,-120.99819286015136,Steakhouse
1087,Modesto,California,37.6375,-121.0030,Taco Bell,37.63845285197632,-121.00021647157705,Fast Food Restaurant
1088,Modesto,California,37.6375,-121.0030,Web's Drive-In,37.634974,-120.999619,Food
1089,Modesto,California,37.6375,-121.0030,Palladium,37.64018412999833,-120.99975012609715,Nightclub
1090,Modesto,California,37.6375,-121.0030,Fitness Center At Doubletree Modesto,37.641571044921875,-121.0028076171875,Gym / Fitness Center
1091,Modesto,California,37.6375,-121.0030,10th Street Plaza,37.641078145239554,-121.00020939366277,Plaza
1092,Fontana,California,34.1090,-117.4629,Albertos,34.1067004,-117.458672,Mexican Restaurant
1093,Des Moines,Iowa,41.5726,-93.6102,Tumea & Sons,41.57624,-93.61295,Italian Restaurant
1094,Des Moines,Iowa,41.5726,-93.6102,L.D.'s Corner Bar,41.574618170157564,-93.60853396962341,Bar
1095,Des Moines,Iowa,41.5726,-93.6102,Columbus Park,41.57252044373812,-93.61433280796807,Park
1096,Des Moines,Iowa,41.5726,-93.6102,Findlay's Old Time Butcher,41.57100296020508,-93.61382293701172,Food
1097,Des Moines,Iowa,41.5726,-93.6102,Italian American Cultural Center Of Iowa,41.570475,-93.61339,History Museum
1098,Des Moines,Iowa,41.5726,-93.6102,Columbus Park Wading Pool,41.57221211562647,-93.61501047658233,Pool
1099,Des Moines,Iowa,41.5726,-93.6102,Stone Park,41.56894469773241,-93.60883759919884,Playground
1100,Des Moines,Iowa,41.5726,-93.6102,Marlene's at Sevastopol Station,41.570114473638064,-93.60575144482418,Bistro
1101,Des Moines,Iowa,41.5726,-93.6102,The Grateful Chef,41.57012,-93.60548,Restaurant
1102,Des Moines,Iowa,41.5726,-93.6102,La Pena,41.568907499313354,-93.61323368,Mexican Restaurant
1103,Moreno Valley,California,33.9233,-117.2057,Jolene's Kitchen,33.921504,-117.203809,Breakfast Spot
1104,Moreno Valley,California,33.9233,-117.2057,Glass Fabrication,33.922631,-117.209562,Business Service
1105,Moreno Valley,California,33.9233,-117.2057,House Of Nerds (Woot),33.92165919444323,-117.20920321113604,Beer Garden
1106,Fayetteville,North Carolina,35.0828,-78.9735,Grilled Ginger,35.083680143611396,-78.97008733143294,Vietnamese Restaurant
1107,Fayetteville,North Carolina,35.0828,-78.9735,M & D's Pancakes & Waffles,35.083876000000004,-78.97067,Breakfast Spot
1108,Fayetteville,North Carolina,35.0828,-78.9735,Vietnamese Restaurant,35.085528995718654,-78.97641779849756,Vietnamese Restaurant
1109,Fayetteville,North Carolina,35.0828,-78.9735,Orchid Garden Restaurant,35.08415,-78.96995,Thai Restaurant
1110,Fayetteville,North Carolina,35.0828,-78.9735,Studio 96,35.082723,-78.970679,Cosmetics Shop
1111,Fayetteville,North Carolina,35.0828,-78.9735,LoL Tea & Coffee,35.08344232352308,-78.96997222565433,Tea Room
1112,Fayetteville,North Carolina,35.0828,-78.9735,Peking Restaurant,35.084140999999995,-78.969937,Asian Restaurant
1113,Fayetteville,North Carolina,35.0828,-78.9735,Turkish Grill,35.08380889892578,-78.9696273803711,Mediterranean Restaurant
1114,Fayetteville,North Carolina,35.0828,-78.9735,Bragg Pawn Shop,35.08391346979625,-78.96924878579122,Pawn Shop
1115,Birmingham,Alabama,33.5274,-86.7990,The Pit Barbeque,33.530252000000004,-86.800837,BBQ Joint
1116,Birmingham,Alabama,33.5274,-86.7990,Sarris,33.52654318840162,-86.79433133836007,American Restaurant
1117,Birmingham,Alabama,33.5274,-86.7990,Subway,33.526873284552444,-86.80156720294693,Sandwich Place
1118,Birmingham,Alabama,33.5274,-86.7990,I-20/59 & US-31/280,33.52839152327338,-86.80420897901058,Intersection
1119,Birmingham,Alabama,33.5274,-86.7990,Jones Valley Teaching Farm,33.524132439922,-86.80261962910431,Farm
1120,Oxnard,California,34.2023,-119.2046,Oxnard Airport (OXR) (Oxnard Airport),34.19847218111918,-119.20650307458769,Airport
1121,Oxnard,California,34.2023,-119.2046,Premier Dance Studio,34.197956,-119.20334,Dance Studio
1122,Port St. Lucie,Florida,27.2806,-80.3883,Estella's Pizzeria,27.277259826660156,-80.3865966796875,Pizza Place
1123,Port St. Lucie,Florida,27.2806,-80.3883,Day's Auto Scrap & Rescue LLC,27.279465,-80.3890569,Locksmith
1124,Port St. Lucie,Florida,27.2806,-80.3883,Couture Hair Design,27.277356290777185,-80.38655385375023,Construction & Landscaping
1125,Port St. Lucie,Florida,27.2806,-80.3883,Mannys Appliance Installation,27.279523849487305,-80.39283752441406,Home Service
